,ciclo,Asignatura,Cod.Car.Sec,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
7908,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2018,0,0,10,0,0,[0],es_1707,0.0,False
7909,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2018,1,2018,24,31,9,[5],es_2794,5.0,True
7910,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2018,0,0,0,0,0,[0],es_1735,0.0,False
7911,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2018,1,2018,16,11,8,[2],es_2403,2.0,True
7912,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2018,0,0,0,0,0,[0],es_1744,0.0,False
7913,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2018,0,0,0,0,0,[0],es_1471,0.0,False
7914,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2018,1,2018,17,24,9,[5],es_2916,5.0,True
7915,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2018,0,0,0,0,0,[0],es_2500,0.0,False
7916,1,HIDROLOGIA GENERAL E HIDRAULICA,0,1,2018,1,2018,19,10,8,[2],es_2955,2.0,True
7917,1,CARTOGRAFIA 2,0,1,2018,1,2018,14,15,6,[3],es_3783,3.0,True
7918,1,CARTOGRAFIA 2,0,1,2018,1,2018,19,14,6,[3],es_3362,3.0,True
7919,1,CARTOGRAFIA 2,0,1,2018,1,2018,18,14,6,[5],es_1432,5.0,True
7920,1,CARTOGRAFIA 2,0,1,2018,1,2018,18,20,6,[5],es_2618,5.0,True
7921,1,CARTOGRAFIA 2,0,1,2018,1,2018,19,20,6,[4],es_1939,4.0,True
7922,1,CARTOGRAFIA 2,0,1,2018,1,2018,22,15,6,[3],es_1273,3.0,True
7923,1,CARTOGRAFIA 2,0,1,2018,0,2018,19,17,6,[0],es_2647,0.0,True
7924,1,CARTOGRAFIA 2,0,1,2018,1,2018,21,22,7,[5],es_2677,5.0,True
7925,1,CARTOGRAFIA 2,0,1,2018,1,2018,17,10,6,[2],es_2327,2.0,True
7926,1,CARTOGRAFIA 2,0,1,2018,1,2018,20,16,7,[5],es_1987,5.0,True
7927,1,CARTOGRAFIA 2,0,1,2018,1,2018,20,22,7,[5],es_2794,5.0,True
7928,1,CARTOGRAFIA 2,0,1,2018,1,2018,20,19,7,[4],es_2403,4.0,True
7929,1,CARTOGRAFIA 2,0,1,2018,0,0,0,0,0,[0],es_1471,0.0,False
7930,1,CARTOGRAFIA 2,0,1,2018,1,2018,20,18,7,[5],es_2916,5.0,True
7931,1,CARTOGRAFIA 2,0,1,2018,0,0,0,0,0,[0],es_2500,0.0,False
7932,1,CARTOGRAFIA 2,0,1,2018,0,0,19,0,7,[0],es_2955,0.0,False
7933,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2018,1,2018,10,22,6,[2],es_3783,2.0,True
7934,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2018,1,2018,7,32,8,[5],es_2378,5.0,True
7935,1,"LEVANT. REG., CATASTRALES E HIDROTOPOGRAFICOS",0,1,2018,1,2018,14,25,8,[4],es_2037,4.0,True
7936,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,12,24,8,[3],es_1048,3.0,True
7937,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,13,27,8,[4],es_3362,4.0,True
7938,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,0,23,7,[4],es_3366,4.0,True
7939,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,0,0,0,[0],es_2122,0.0,False
7940,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,9,21,8,[2],es_2123,2.0,True
7941,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,0,0,0,[0],es_2138,0.0,False
7942,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,10,17,8,[2],es_2266,2.0,True
7943,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,0,0,0,[0],es_2647,0.0,False
7944,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,11,23,8,[2],es_2293,2.0,True
7945,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,11,0,0,[0],es_2677,0.0,False
7946,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,15,22,8,[3],es_1987,3.0,True
7947,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,13,15,8,[2],es_2359,2.0,True
7948,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,10,10,6,[2],es_1707,2.0,True
7949,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,10,0,0,[0],es_2794,0.0,False
7950,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,11,21,7,[3],es_2378,3.0,True
7951,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,11,20,8,[5],es_2037,5.0,True
7952,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,1,2018,17,29,8,[5],es_2403,5.0,True
7953,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,13,0,0,[0],es_1744,0.0,False
7954,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,0,0,0,[0],es_3212,0.0,False
7955,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,0,0,0,[0],es_1471,0.0,False
7956,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,0,0,0,[0],es_2920,0.0,False
7957,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,0,0,0,[0],es_2493,0.0,False
7958,1,INTRODUCCION A LA CIENCIA AMBIENTAL,0,1,2018,0,0,0,0,0,[0],es_2961,0.0,False
7959,1,GEOMORFOLOGIA,0,1,2018,1,2018,15,22,10,[3],es_3782,3.0,True
7960,1,GEOMORFOLOGIA,0,1,2018,1,2018,11,19,10,[3],es_3366,3.0,True
7961,1,GEOMORFOLOGIA,0,1,2018,1,2018,16,24,10,[4],es_1558,4.0,True
7962,1,GEOMORFOLOGIA,0,1,2018,1,2018,14,22,10,[4],es_1868,4.0,True
7963,1,GEOMORFOLOGIA,0,1,2018,0,2017,0,0,0,[0],es_2005,0.0,True
7964,1,GEOMORFOLOGIA,0,1,2018,0,0,12,0,0,[0],es_1707,0.0,False
7965,1,GEOMORFOLOGIA,0,1,2018,1,2018,12,24,10,[4],es_2378,4.0,True
7966,1,GEOMORFOLOGIA,0,1,2018,1,2018,16,29,10,[5],es_2037,5.0,True
7967,1,GEOMORFOLOGIA,0,1,2018,1,2018,18,28,10,[5],es_1767,5.0,True
7968,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2018,1,2018,20,17,8,[5],es_1153,5.0,True
7969,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2018,1,2018,16,17,8,[4],es_1558,4.0,True
7970,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2018,1,2018,17,28,8,[5],es_1212,5.0,True
7971,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2018,1,2018,20,28,8,[5],es_1571,5.0,True
7972,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2018,1,2017,0,0,0,[5],es_1394,5.0,True
7973,1,INTR AL DESARROLLO TERRITORIAL- MANEJO DE CONSERVACION DE SU,0,1,2018,1,2018,18,28,8,[5],es_1297,5.0,True
7974,1,SENSORES REMOTOS,0,1,2018,1,2018,15,24,10,[4],es_3782,4.0,True
7975,1,SENSORES REMOTOS,0,1,2018,1,2018,14,18,10,[3],es_3783,3.0,True
7976,1,SENSORES REMOTOS,0,1,2018,1,2018,12,29,10,[4],es_1053,4.0,True
7977,1,SENSORES REMOTOS,0,1,2018,1,2018,10,18,10,[2],es_3366,2.0,True
7978,1,SENSORES REMOTOS,0,1,2018,1,2018,18,27,10,[5],es_1057,5.0,True
7979,1,SENSORES REMOTOS,0,1,2018,1,2018,13,24,10,[4],es_1558,4.0,True
7980,1,SENSORES REMOTOS,0,1,2018,1,2018,17,31,10,[5],es_1212,5.0,True
7981,1,SENSORES REMOTOS,0,1,2018,1,2018,19,21,10,[5],es_2728,5.0,True
7982,1,SENSORES REMOTOS,0,1,2018,0,0,10,0,8,[0],es_1707,0.0,False
7983,1,SENSORES REMOTOS,0,1,2018,1,2018,17,34,10,[5],es_2037,5.0,True
7984,1,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2018,1,2018,12,24,8,[4],es_1053,4.0,True
7985,1,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2018,0,0,0,0,0,[0],es_1057,0.0,False
7986,1,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2018,1,2018,10,12,8,[3],es_1558,3.0,True
7987,1,GESTION Y CONSERVACION DE RECURSOS NATURALES,0,1,2018,1,2018,17,30,8,[5],es_1212,5.0,True
7988,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,17,15,6,[3],es_1106,3.0,True
7989,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,13,18,10,[2],es_1153,2.0,True
7990,1,TOPOGRAFIA DE OBRA,0,1,2018,0,2018,17,0,10,[0],es_1521,0.0,True
7991,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,18,17,10,[2],es_1558,2.0,True
7992,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,18,0,6,[2],es_1212,2.0,True
7993,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,17,0,6,[2],es_1571,2.0,True
7994,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,17,22,10,[5],es_1868,5.0,True
7995,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,20,20,10,[4],es_1393,4.0,True
7996,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2017,0,0,0,[3],es_1394,3.0,True
7997,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,21,19,10,[4],es_1897,4.0,True
7998,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,16,20,6,[2],es_1297,2.0,True
7999,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,21,25,10,[5],es_2023,5.0,True
8000,1,TOPOGRAFIA DE OBRA,0,1,2018,1,2018,21,25,10,[5],es_1749,5.0,True
8001,1,TOPOGRAFIA DE OBRA,0,1,2018,0,2018,17,0,10,[0],es_1767,0.0,True
8002,1,AVALUO Y TASACION,0,1,2018,1,2018,19,25,6,[4],es_1048,4.0,True
8003,1,AVALUO Y TASACION,0,1,2018,1,2018,17,28,6,[4],es_1153,4.0,True
8004,1,AVALUO Y TASACION,0,1,2018,0,0,16,0,5,[0],es_1521,0.0,False
8005,1,AVALUO Y TASACION,0,1,2018,0,0,0,0,0,[0],es_172,0.0,False
8006,1,AVALUO Y TASACION,0,1,2018,1,2018,16,0,6,[3],es_1212,3.0,True
8007,1,AVALUO Y TASACION,0,1,2018,1,2018,17,0,6,[3],es_1571,3.0,True
8008,1,AVALUO Y TASACION,0,1,2018,1,2018,15,26,6,[3],es_1868,3.0,True
8009,1,AVALUO Y TASACION,0,1,2018,1,2018,18,28,10,[5],es_1393,5.0,True
8010,1,AVALUO Y TASACION,0,1,2018,1,2018,20,27,10,[5],es_1897,5.0,True
8011,1,AVALUO Y TASACION,0,1,2018,0,2018,18,0,6,[0],es_1297,0.0,True
8012,1,AVALUO Y TASACION,0,1,2018,1,2018,20,27,10,[5],es_2023,5.0,True
8013,1,AVALUO Y TASACION,0,1,2018,0,0,15,0,5,[0],es_1767,0.0,False
8014,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,17,0,10,[3],es_1053,3.0,True
8015,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,17,26,9,[4],es_1106,4.0,True
8016,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,16,0,9,[3],es_1153,3.0,True
8017,1,MONITOREO AMBIENTAL,0,1,2018,0,0,0,0,0,[0],es_172,0.0,False
8018,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,16,26,8,[3],es_1188,3.0,True
8019,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,18,26,9,[3],es_1212,3.0,True
8020,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,18,30,9,[4],es_1571,4.0,True
8021,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,16,26,10,[4],es_1897,4.0,True
8022,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,18,0,8,[3],es_1297,3.0,True
8023,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,17,26,8,[3],es_391,3.0,True
8024,1,MONITOREO AMBIENTAL,0,1,2018,1,2018,16,26,9,[5],es_2023,5.0,True
8025,1,MONITOREO AMBIENTAL,0,1,2018,0,0,0,0,8,[0],es_1767,0.0,False
8026,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,20,36,10,[5],es_1106,5.0,True
8027,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,18,34,10,[5],es_1521,5.0,True
8028,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,19,32,10,[5],es_1558,5.0,True
8029,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,21,33,10,[5],es_1212,5.0,True
8030,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,22,33,10,[5],es_1571,5.0,True
8031,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,19,31,10,[5],es_1868,5.0,True
8032,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,23,35,10,[5],es_1393,5.0,True
8033,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,19,35,10,[5],es_1897,5.0,True
8034,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,19,27,10,[5],es_1297,5.0,True
8035,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,19,32,10,[5],es_2023,5.0,True
8036,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,24,36,10,[5],es_1749,5.0,True
8037,1,EVALUACION Y GESTION AMBIENTAL,0,1,2018,1,2018,21,35,10,[5],es_1767,5.0,True
8038,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_3782,5.0,True
8039,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_3783,5.0,True
8040,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_411,5.0,True
8041,1,PASANTIA,0,1,2018,0,0,0,0,0,[0],es_1053,0.0,False
8042,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_1106,5.0,True
8043,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_1045,5.0,True
8044,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_1055,5.0,True
8045,1,PASANTIA,0,1,2018,0,0,0,0,0,[0],es_3366,0.0,False
8046,1,PASANTIA,0,1,2018,0,0,0,0,0,[0],es_1153,0.0,False
8047,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_1521,5.0,True
8048,1,PASANTIA,0,1,2018,0,0,0,0,0,[0],es_172,0.0,False
8049,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_1188,5.0,True
8050,1,PASANTIA,0,1,2018,0,0,0,0,0,[0],es_1571,0.0,False
8051,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_1394,5.0,True
8052,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_1297,5.0,True
8053,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_391,5.0,True
8054,1,PASANTIA,0,1,2018,1,2018,0,0,0,[5],es_1749,5.0,True
9989,2,TOPOGRAFIA 2,0,1,2018,1,2018,22,23,6,[3],es_1170,3.0,True
9990,2,TOPOGRAFIA 2,0,1,2018,1,2018,22,30,10,[5],es_1814,5.0,True
9991,2,TOPOGRAFIA 2,0,1,2018,1,2018,19,19,8,[4],es_2122,4.0,True
9992,2,TOPOGRAFIA 2,0,1,2018,1,2018,0,27,8,[2],es_2135,2.0,True
9993,2,TOPOGRAFIA 2,0,1,2018,1,2017,0,0,0,[4],es_2138,4.0,True
9994,2,TOPOGRAFIA 2,0,1,2018,1,2018,21,31,10,[5],es_2145,5.0,True
9995,2,TOPOGRAFIA 2,0,1,2018,1,2018,22,26,8,[5],es_2538,5.0,True
9996,2,TOPOGRAFIA 2,0,1,2018,1,2018,15,30,10,[4],es_2190,4.0,True
9997,2,TOPOGRAFIA 2,0,1,2018,0,2018,19,23,7,[0],es_2555,0.0,True
9998,2,TOPOGRAFIA 2,0,1,2018,1,2018,22,29,7,[5],es_2231,5.0,True
9999,2,TOPOGRAFIA 2,0,1,2018,1,2018,11,28,10,[4],es_2581,4.0,True
10000,2,TOPOGRAFIA 2,0,1,2018,1,2018,13,30,10,[4],es_2586,4.0,True
10001,2,TOPOGRAFIA 2,0,1,2018,1,2018,21,29,10,[5],es_2588,5.0,True
10002,2,TOPOGRAFIA 2,0,1,2018,1,2018,18,28,9,[5],es_3008,5.0,True
10003,2,TOPOGRAFIA 2,0,1,2018,0,2018,20,28,7,[0],es_3011,0.0,True
10004,2,TOPOGRAFIA 2,0,1,2018,1,2018,15,31,9,[5],es_2621,5.0,True
10005,2,TOPOGRAFIA 2,0,1,2018,0,2018,16,27,6,[1],es_2265,1.0,True
10006,2,TOPOGRAFIA 2,0,1,2018,1,2018,17,31,6,[5],es_1268,5.0,True
10007,2,TOPOGRAFIA 2,0,1,2018,1,2018,22,28,7,[5],es_2270,5.0,True
10008,2,TOPOGRAFIA 2,0,1,2018,1,2018,21,32,10,[5],es_2650,5.0,True
10009,2,TOPOGRAFIA 2,0,1,2018,1,2018,16,26,8,[3],es_1953,3.0,True
10010,2,TOPOGRAFIA 2,0,1,2018,1,2018,15,31,10,[3],es_2690,3.0,True
10011,2,TOPOGRAFIA 2,0,1,2018,1,2018,15,33,10,[5],es_2305,5.0,True
10012,2,TOPOGRAFIA 2,0,1,2018,1,2018,16,28,10,[5],es_2699,5.0,True
10013,2,TOPOGRAFIA 2,0,1,2018,1,2018,19,25,10,[4],es_454,4.0,True
10014,2,TOPOGRAFIA 2,0,1,2018,1,2018,17,30,9,[5],es_3090,5.0,True
10015,2,TOPOGRAFIA 2,0,1,2018,0,0,0,0,0,[0],es_1685,0.0,False
10016,2,TOPOGRAFIA 2,0,1,2018,1,2018,23,30,10,[5],es_3102,5.0,True
10017,2,TOPOGRAFIA 2,0,1,2018,1,2018,22,32,9,[5],es_3110,5.0,True
10018,2,TOPOGRAFIA 2,0,1,2018,1,2018,17,30,10,[5],es_2359,5.0,True
10019,2,TOPOGRAFIA 2,0,1,2018,1,2018,14,20,10,[5],es_2790,5.0,True
10020,2,TOPOGRAFIA 2,0,1,2018,1,2018,18,29,6,[5],es_1316,5.0,True
10021,2,TOPOGRAFIA 2,0,1,2018,1,2018,15,28,6,[5],es_2806,5.0,True
10022,2,TOPOGRAFIA 2,0,1,2018,1,2018,19,27,9,[3],es_3349,3.0,True
10023,2,TOPOGRAFIA 2,0,1,2018,1,2018,23,29,9,[5],es_2822,5.0,True
10024,2,TOPOGRAFIA 2,0,1,2018,1,2018,19,29,10,[5],es_2828,5.0,True
10025,2,TOPOGRAFIA 2,0,1,2018,1,2018,18,33,9,[5],es_3176,5.0,True
10026,2,TOPOGRAFIA 2,0,1,2018,1,2018,18,25,10,[5],es_2834,5.0,True
10027,2,TOPOGRAFIA 2,0,1,2018,1,2018,19,30,10,[5],es_2043,5.0,True
10028,2,TOPOGRAFIA 2,0,1,2018,1,2018,21,32,9,[5],es_3190,5.0,True
10029,2,TOPOGRAFIA 2,0,1,2018,1,2018,19,23,10,[3],es_2845,3.0,True
10030,2,TOPOGRAFIA 2,0,1,2018,1,2018,18,30,10,[5],es_2860,5.0,True
10031,2,TOPOGRAFIA 2,0,1,2018,0,2018,5,25,6,[0],es_2429,0.0,True
10032,2,TOPOGRAFIA 2,0,1,2018,1,2018,20,30,8,[5],es_3212,5.0,True
10033,2,TOPOGRAFIA 2,0,1,2018,1,2018,19,29,10,[5],es_2864,5.0,True
10034,2,TOPOGRAFIA 2,0,1,2018,1,2018,22,24,6,[2],es_1429,2.0,True
10035,2,TOPOGRAFIA 2,0,1,2018,1,2018,20,29,10,[5],es_2878,5.0,True
10036,2,TOPOGRAFIA 2,0,1,2018,1,2018,19,28,8,[5],es_2446,5.0,True
10037,2,TOPOGRAFIA 2,0,1,2018,1,2018,23,28,10,[5],es_2074,5.0,True
10038,2,TOPOGRAFIA 2,0,1,2018,1,2018,14,22,9,[3],es_3337,3.0,True
10039,2,TOPOGRAFIA 2,0,1,2018,1,2018,17,30,9,[5],es_2914,5.0,True
10040,2,TOPOGRAFIA 2,0,1,2018,1,2018,17,25,9,[3],es_2920,3.0,True
10041,2,TOPOGRAFIA 2,0,1,2018,1,2018,22,25,8,[3],es_2939,3.0,True
10042,2,TOPOGRAFIA 2,0,1,2018,1,2017,0,0,0,[5],es_2493,5.0,True
10043,2,TOPOGRAFIA 2,0,1,2018,1,2018,15,20,9,[3],es_2961,3.0,True
10044,2,GEODESIA GRAVIMETRICA,0,1,2018,0,2018,19,0,10,[0],es_2122,0.0,True
10045,2,GEODESIA GRAVIMETRICA,0,1,2018,0,0,1,16,10,[0],es_1442,0.0,False
10046,2,GEODESIA GRAVIMETRICA,0,1,2018,0,0,10,0,10,[0],es_2995,0.0,False
10047,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,16,28,10,[4],es_3008,4.0,True
10048,2,GEODESIA GRAVIMETRICA,0,1,2018,0,2018,6,12,10,[0],es_2266,0.0,True
10049,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,5,12,10,[2],es_1273,2.0,True
10050,2,GEODESIA GRAVIMETRICA,0,1,2018,0,2018,10,12,10,[1],es_2647,1.0,True
10051,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,13,36,10,[5],es_3090,5.0,True
10052,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,23,34,10,[5],es_3102,5.0,True
10053,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,24,36,10,[5],es_3110,5.0,True
10054,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,19,26,10,[5],es_2005,5.0,True
10055,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,13,6,10,[3],es_2806,3.0,True
10056,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,14,36,10,[5],es_3349,5.0,True
10057,2,GEODESIA GRAVIMETRICA,0,1,2018,0,0,5,0,10,[0],es_2406,0.0,False
10058,2,GEODESIA GRAVIMETRICA,0,1,2018,0,2018,20,10,10,[0],es_2429,0.0,True
10059,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,20,28,10,[5],es_3212,5.0,True
10060,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,14,36,10,[5],es_2074,5.0,True
10061,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,20,16,10,[3],es_3337,3.0,True
10062,2,GEODESIA GRAVIMETRICA,0,1,2018,0,0,0,16,10,[0],es_1471,0.0,False
10063,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,23,36,10,[5],es_2914,5.0,True
10064,2,GEODESIA GRAVIMETRICA,0,1,2018,1,2018,17,6,10,[5],es_2493,5.0,True
10065,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,6,19,7,[4],es_2976,4.0,True
10066,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,0,0,6,[0],es_2977,0.0,False
10067,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,0,0,6,[0],es_1170,0.0,False
10068,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,8,19,9,[2],es_1817,2.0,True
10069,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,13,25,8,[3],es_2141,3.0,True
10070,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,10,24,8,[4],es_1852,4.0,True
10071,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2017,0,0,2,[5],es_2555,5.0,True
10072,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,0,23,7,[5],es_2231,5.0,True
10073,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,14,23,9,[4],es_2581,4.0,True
10074,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,5,16,7,[5],es_2586,5.0,True
10075,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,14,29,8,[4],es_2588,4.0,True
10076,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,13,27,9,[5],es_3008,5.0,True
10077,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2017,0,0,3,[4],es_2618,4.0,True
10078,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,17,22,10,[5],es_2621,5.0,True
10079,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,8,0,7,[0],es_2265,0.0,False
10080,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,10,8,6,[0],es_1953,0.0,False
10081,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,10,16,9,[5],es_2669,5.0,True
10082,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,15,26,9,[5],es_2699,5.0,True
10083,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,8,27,10,[4],es_3090,4.0,True
10084,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,6,13,8,[4],es_2728,4.0,True
10085,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,8,0,7,[0],es_2327,0.0,False
10086,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,20,25,10,[5],es_3102,5.0,True
10087,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,15,35,10,[5],es_3110,5.0,True
10088,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,3,18,7,[4],es_2350,4.0,True
10089,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,0,0,3,[0],es_2361,0.0,False
10090,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,5,12,7,[0],es_2790,0.0,False
10091,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,6,0,6,[0],es_3360,0.0,False
10092,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,7,19,8,[4],es_2806,4.0,True
10093,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,7,13,7,[4],es_2834,4.0,True
10094,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,2,20,9,[5],es_2845,5.0,True
10095,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,0,0,2,[0],es_2417,0.0,False
10096,2,BIOLOGIA AMBIENTAL,0,1,2018,1,2018,5,16,9,[2],es_2860,2.0,True
10097,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,0,0,3,[0],es_2429,0.0,False
10098,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,5,0,7,[0],es_3214,0.0,False
10099,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,10,0,7,[0],es_1429,0.0,False
10100,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,7,0,6,[0],es_3649,0.0,False
10101,2,BIOLOGIA AMBIENTAL,0,1,2018,0,0,9,0,7,[0],es_2454,0.0,False
