,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
9777,1,EVALUACION SOCIAL,1,2018,1,2018,24,35,10,[5],es_2246,5.0,True
9778,1,EVALUACION SOCIAL,1,2018,1,2018,23,27,10,[5],es_2251,5.0,True
9779,1,EVALUACION SOCIAL,1,2018,1,2018,24,29,10,[5],es_2257,5.0,True
9780,1,EVALUACION SOCIAL,1,2018,1,2018,12,28,10,[4],es_1645,4.0,True
9781,1,EVALUACION SOCIAL,1,2018,1,2018,22,34,10,[5],es_1929,5.0,True
9782,1,EVALUACION SOCIAL,1,2018,1,2018,20,25,9,[5],es_1268,5.0,True
9783,1,EVALUACION SOCIAL,1,2018,1,2018,12,15,8,[5],es_1652,5.0,True
9784,1,EVALUACION SOCIAL,1,2018,1,2018,21,32,10,[5],es_1944,5.0,True
9785,1,EVALUACION SOCIAL,1,2018,1,2018,12,22,9,[3],es_447,3.0,True
9786,1,EVALUACION SOCIAL,1,2018,0,0,0,0,0,[0],es_802,0.0,False
9788,1,EVALUACION SOCIAL,1,2018,1,2018,17,28,6,[5],es_1660,5.0,True
9789,1,EVALUACION SOCIAL,1,2018,1,2018,23,34,10,[5],es_2291,5.0,True
9790,1,EVALUACION SOCIAL,1,2018,1,2018,17,26,10,[4],es_1665,4.0,True
9791,1,EVALUACION SOCIAL,1,2018,0,0,0,0,0,[0],es_621,0.0,False
9792,1,EVALUACION SOCIAL,1,2018,1,2018,16,28,9,[5],es_1965,5.0,True
9793,1,EVALUACION SOCIAL,1,2018,1,2018,16,35,9,[5],es_1667,5.0,True
9794,1,EVALUACION SOCIAL,1,2018,1,2018,24,34,10,[5],es_2297,5.0,True
9795,1,EVALUACION SOCIAL,1,2018,0,0,13,7,3,[0],es_452,0.0,False
9796,1,EVALUACION SOCIAL,1,2018,0,0,16,0,0,[0],es_381,0.0,False
9797,1,EVALUACION SOCIAL,1,2018,0,0,19,0,5,[0],es_2310,0.0,False
9798,1,EVALUACION SOCIAL,1,2018,1,2018,22,30,10,[5],es_1980,5.0,True
9799,1,EVALUACION SOCIAL,1,2018,1,2018,22,33,10,[5],es_2326,5.0,True
9800,1,EVALUACION SOCIAL,1,2018,1,2018,24,36,10,[5],es_2328,5.0,True
9801,1,EVALUACION SOCIAL,1,2018,1,2018,16,32,9,[5],es_1684,5.0,True
9802,1,EVALUACION SOCIAL,1,2018,1,2018,22,36,10,[5],es_1686,5.0,True
9803,1,EVALUACION SOCIAL,1,2018,1,2018,12,31,7,[5],es_457,5.0,True
9804,1,EVALUACION SOCIAL,1,2018,1,2018,20,30,10,[5],es_2341,5.0,True
9805,1,EVALUACION SOCIAL,1,2018,1,2018,24,34,10,[5],es_1999,5.0,True
9806,1,EVALUACION SOCIAL,1,2018,1,2018,21,0,10,[5],es_2353,5.0,True
9807,1,EVALUACION SOCIAL,1,2018,1,2018,18,32,10,[5],es_2354,5.0,True
9808,1,EVALUACION SOCIAL,1,2018,1,2018,20,24,8,[4],es_2355,4.0,True
9809,1,EVALUACION SOCIAL,1,2018,1,2018,22,32,10,[5],es_2356,5.0,True
9810,1,EVALUACION SOCIAL,1,2018,1,2018,20,24,10,[5],es_2362,5.0,True
9811,1,EVALUACION SOCIAL,1,2018,1,2018,22,34,10,[5],es_2373,5.0,True
9812,1,EVALUACION SOCIAL,1,2018,0,0,13,0,0,[0],es_2025,0.0,False
9813,1,EVALUACION SOCIAL,1,2018,1,2018,23,30,9,[5],es_1716,5.0,True
9814,1,EVALUACION SOCIAL,1,2018,1,2018,19,29,10,[5],es_1717,5.0,True
9815,1,EVALUACION SOCIAL,1,2018,1,2018,24,34,10,[5],es_2389,5.0,True
9816,1,EVALUACION SOCIAL,1,2018,1,2018,0,32,8,[4],es_1424,4.0,True
9817,1,EVALUACION SOCIAL,1,2018,1,2018,13,15,10,[5],es_2408,5.0,True
9818,1,EVALUACION SOCIAL,1,2018,1,2018,24,35,10,[5],es_2419,5.0,True
9819,1,EVALUACION SOCIAL,1,2018,1,2018,24,31,10,[5],es_2053,5.0,True
9820,1,EVALUACION SOCIAL,1,2018,0,0,0,0,0,[0],es_2055,0.0,False
9821,1,EVALUACION SOCIAL,1,2018,1,2018,23,34,10,[5],es_2058,5.0,True
9823,1,EVALUACION SOCIAL,1,2018,0,0,0,0,0,[0],es_2442,0.0,False
9824,1,EVALUACION SOCIAL,1,2018,1,2018,19,20,10,[4],es_1764,4.0,True
9825,1,EVALUACION SOCIAL,1,2018,0,0,0,0,0,[0],es_1774,0.0,False
9826,1,EVALUACION SOCIAL,1,2018,1,2018,23,28,10,[5],es_2485,5.0,True
9827,1,EVALUACION SOCIAL,1,2018,1,2018,22,26,10,[5],es_2509,5.0,True
9828,1,EVALUACION SOCIAL,1,2018,0,0,6,0,0,[0],es_2510,0.0,False
9830,1,SIG APLICADO AL AMBIENTE,1,2018,1,2018,21,29,8,[5],es_1106,5.0,True
9831,1,SIG APLICADO AL AMBIENTE,1,2018,0,0,0,0,0,[0],es_1521,0.0,False
9832,1,SIG APLICADO AL AMBIENTE,1,2018,1,2018,21,32,6,[5],es_1188,5.0,True
9833,1,SIG APLICADO AL AMBIENTE,1,2018,1,2018,20,7,8,[4],es_1571,4.0,True
9834,1,SIG APLICADO AL AMBIENTE,1,2018,0,0,0,0,0,[0],es_1393,0.0,False
9835,1,SIG APLICADO AL AMBIENTE,1,2018,0,0,0,0,0,[0],es_1394,0.0,False
9836,1,SIG APLICADO AL AMBIENTE,1,2018,1,2018,23,34,8,[5],es_1897,5.0,True
9838,1,SIG APLICADO AL AMBIENTE,1,2018,1,2018,20,16,10,[4],es_1297,4.0,True
9839,1,SIG APLICADO AL AMBIENTE,1,2018,1,2018,19,16,8,[4],es_391,4.0,True
9840,1,SIG APLICADO AL AMBIENTE,1,2018,1,2018,23,34,10,[5],es_2023,5.0,True
9841,1,SIG APLICADO AL AMBIENTE,1,2018,0,0,0,0,0,[0],es_1749,0.0,False
9842,1,SIG APLICADO AL AMBIENTE,1,2018,0,0,0,0,0,[0],es_2895,0.0,False
9843,1,GEOGRAFIA TURISTICA,1,2018,0,0,0,0,0,[0],es_3362,0.0,False
9844,1,GEOGRAFIA TURISTICA,1,2018,1,2018,23,36,10,[5],es_1106,5.0,True
9845,1,GEOGRAFIA TURISTICA,1,2018,0,0,0,0,0,[0],es_1057,0.0,False
9846,1,GEOGRAFIA TURISTICA,1,2018,1,2018,23,27,10,[5],es_1521,5.0,True
9847,1,GEOGRAFIA TURISTICA,1,2018,1,2018,21,31,10,[5],es_1188,5.0,True
9848,1,GEOGRAFIA TURISTICA,1,2018,1,2018,23,36,10,[5],es_1558,5.0,True
9849,1,GEOGRAFIA TURISTICA,1,2018,1,2018,21,36,10,[5],es_1571,5.0,True
9850,1,GEOGRAFIA TURISTICA,1,2018,1,2018,22,36,10,[5],es_1868,5.0,True
9851,1,GEOGRAFIA TURISTICA,1,2018,1,2018,23,36,10,[5],es_1393,5.0,True
9852,1,GEOGRAFIA TURISTICA,1,2018,0,0,0,0,0,[0],es_1897,0.0,False
9853,1,GEOGRAFIA TURISTICA,1,2018,0,0,0,0,0,[0],es_3037,0.0,False
9854,1,GEOGRAFIA TURISTICA,1,2018,0,0,0,0,0,[0],es_3067,0.0,False
9855,1,GEOGRAFIA TURISTICA,1,2018,1,2018,23,36,10,[5],es_1297,5.0,True
9856,1,GEOGRAFIA TURISTICA,1,2018,0,0,0,0,0,[0],es_1987,0.0,False
9857,1,GEOGRAFIA TURISTICA,1,2018,1,2018,24,36,10,[5],es_2023,5.0,True
9858,1,GEOGRAFIA TURISTICA,1,2018,0,0,0,0,0,[0],es_2378,0.0,False
9859,1,GEOGRAFIA TURISTICA,1,2018,0,0,0,0,0,[0],es_2037,0.0,False
9860,1,GEOGRAFIA TURISTICA,1,2018,0,0,0,0,0,[0],es_2895,0.0,False
9861,1,GEOGRAFIA TURISTICA,1,2018,0,2018,0,31,10,[0],es_1767,0.0,True
9862,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_3362,0.0,False
9863,1,TERRITORIO Y POBLACION,1,2018,1,2018,16,24,8,[3],es_1053,3.0,True
9864,1,TERRITORIO Y POBLACION,1,2018,1,2018,22,23,8,[4],es_1106,4.0,True
9865,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_1055,0.0,False
9866,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_1521,0.0,False
9867,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_172,0.0,False
9868,1,TERRITORIO Y POBLACION,1,2018,1,2018,15,15,8,[2],es_1558,2.0,True
9869,1,TERRITORIO Y POBLACION,1,2018,1,2018,18,19,8,[3],es_1571,3.0,True
9870,1,TERRITORIO Y POBLACION,1,2018,1,2018,15,17,8,[2],es_1868,2.0,True
9871,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_1393,0.0,False
9872,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_1394,0.0,False
9873,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_1897,0.0,False
9875,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_3037,0.0,False
9876,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_2305,0.0,False
9877,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_2728,0.0,False
9878,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_1297,0.0,False
9879,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_391,0.0,False
9880,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_2005,0.0,False
9881,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_2790,0.0,False
9882,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_2023,0.0,False
9883,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_1749,0.0,False
9884,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_1429,0.0,False
9885,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_2895,0.0,False
9886,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_1767,0.0,False
9887,1,TERRITORIO Y POBLACION,1,2018,0,0,0,0,0,[0],es_2939,0.0,False
9888,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,0,2017,0,0,0,[0],es_2109,0.0,True
9889,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,1,2018,24,36,10,[5],es_1810,5.0,True
9890,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,0,0,0,0,0,[0],es_1584,0.0,False
9891,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,0,0,2,0,3,[0],es_1592,0.0,False
9893,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,0,2017,0,0,0,[0],es_2226,0.0,True
9894,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,0,0,7,0,0,[0],es_1979,0.0,False
9895,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,0,0,0,0,0,[0],es_890,0.0,False
9896,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,0,0,14,0,5,[0],es_2334,0.0,False
9897,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,0,0,15,0,5,[0],es_2394,0.0,False
9898,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,1,2018,17,26,10,[5],es_2452,5.0,True
9899,1,SISTEMAS DE CONTROL AUTOMATICO II,1,2018,0,0,0,0,0,[0],es_1354,0.0,False
9900,1,INSTALACIONES ELECTRICAS ESPECIALES,1,2018,0,2017,0,0,0,[0],es_1924,0.0,True
9901,1,INSTALACIONES ELECTRICAS ESPECIALES,1,2018,0,0,0,0,0,[0],es_631,0.0,False
9902,1,INSTALACIONES ELECTRICAS ESPECIALES,1,2018,1,2018,23,31,9,[5],es_1422,5.0,True
9903,1,INSTALACIONES ELECTRICAS ESPECIALES,1,2018,1,2017,0,0,0,[5],es_2049,5.0,True
9904,1,PLC,1,2018,0,2018,12,9,10,[0],es_1120,0.0,True
9905,1,PLC,1,2018,1,2018,20,27,10,[5],es_1510,5.0,True
9906,1,PLC,1,2018,1,2018,20,27,10,[5],es_1144,5.0,True
9907,1,PLC,1,2018,1,2018,12,36,10,[5],es_1811,5.0,True
9909,1,PLC,1,2018,1,2018,24,36,8,[5],es_1162,5.0,True
9910,1,PLC,1,2018,1,2018,16,27,10,[4],es_541,4.0,True
9911,1,PLC,1,2018,1,2018,16,27,10,[4],es_548,4.0,True
9912,1,PLC,1,2018,1,2018,16,30,10,[5],es_1824,5.0,True
9913,1,PLC,1,2018,1,2018,12,24,10,[5],es_2129,5.0,True
9914,1,PLC,1,2018,1,2018,12,36,10,[5],es_1834,5.0,True
9915,1,PLC,1,2018,1,2018,24,30,10,[5],es_1843,5.0,True
9916,1,PLC,1,2018,1,2018,16,36,10,[5],es_2140,5.0,True
9917,1,PLC,1,2018,1,2018,20,15,10,[5],es_1859,5.0,True
9918,1,PLC,1,2018,1,2018,24,36,10,[5],es_1862,5.0,True
9920,1,PLC,1,2018,1,2018,12,24,10,[5],es_2178,5.0,True
9921,1,PLC,1,2018,1,2018,12,24,10,[5],es_1888,5.0,True
9922,1,PLC,1,2018,1,2018,12,33,10,[5],es_2187,5.0,True
9923,1,PLC,1,2018,1,2018,20,15,10,[5],es_1243,5.0,True
9924,1,PLC,1,2018,1,2018,24,36,10,[5],es_2208,5.0,True
9925,1,PLC,1,2018,1,2018,12,24,10,[5],es_2226,5.0,True
9926,1,PLC,1,2018,1,2018,20,27,10,[5],es_1619,5.0,True
9928,1,PLC,1,2018,1,2018,24,24,10,[5],es_2236,5.0,True
9929,1,PLC,1,2018,1,2018,24,24,10,[5],es_1920,5.0,True
9930,1,PLC,1,2018,1,2018,12,24,10,[5],es_2247,5.0,True
9931,1,PLC,1,2018,1,2018,24,24,10,[5],es_1263,5.0,True
9932,1,PLC,1,2018,1,2018,24,21,10,[5],es_2250,5.0,True
9933,1,PLC,1,2018,1,2018,12,33,10,[5],es_2276,5.0,True
9935,1,PLC,1,2018,1,2018,16,27,10,[4],es_876,4.0,True
9936,1,PLC,1,2018,1,2018,12,33,10,[5],es_1414,5.0,True
9937,1,PLC,1,2018,1,2018,24,36,10,[5],es_1979,5.0,True
9938,1,PLC,1,2018,1,2018,24,30,10,[5],es_1981,5.0,True
9939,1,PLC,1,2018,1,2018,16,27,10,[4],es_890,4.0,True
9940,1,PLC,1,2018,1,2018,12,9,10,[5],es_633,5.0,True
9941,1,PLC,1,2018,1,2018,24,21,10,[5],es_2334,5.0,True
9942,1,PLC,1,2018,1,2018,12,33,10,[5],es_1988,5.0,True
9943,1,PLC,1,2018,1,2018,24,36,8,[5],es_2009,5.0,True
9945,1,PLC,1,2018,1,2018,16,30,10,[5],es_2013,5.0,True
9946,1,PLC,1,2018,1,2018,16,30,10,[5],es_654,5.0,True
9947,1,PLC,1,2018,1,2018,24,30,10,[5],es_1714,5.0,True
9948,1,PLC,1,2018,1,2018,20,27,10,[5],es_1434,5.0,True
9949,1,PLC,1,2018,1,2018,12,33,10,[5],es_2382,5.0,True
9950,1,PLC,1,2018,1,2018,24,36,8,[5],es_1422,5.0,True
9952,1,PLC,1,2018,1,2018,16,36,10,[5],es_2392,5.0,True
9953,1,PLC,1,2018,1,2018,24,21,10,[5],es_2394,5.0,True
9954,1,PLC,1,2018,1,2018,12,36,10,[5],es_2038,5.0,True
9955,1,PLC,1,2018,1,2018,24,36,8,[5],es_2045,5.0,True
9957,1,PLC,1,2018,1,2018,12,36,10,[5],es_2426,5.0,True
9958,1,PLC,1,2018,1,2018,24,36,8,[5],es_1804,5.0,True
9959,1,PLC,1,2018,1,2018,24,30,10,[5],es_2062,5.0,True
9960,1,PLC,1,2018,1,2018,24,30,10,[5],es_2063,5.0,True
9961,1,PLC,1,2018,1,2018,12,33,10,[5],es_2452,5.0,True
9962,1,PLC,1,2018,1,2018,16,30,10,[5],es_2071,5.0,True
9963,1,PLC,1,2018,0,0,0,0,0,[0],es_1354,0.0,False
9964,1,PLC,1,2018,1,2018,24,36,8,[5],es_2082,5.0,True
9965,1,PLC,1,2018,1,2018,24,30,10,[5],es_1784,5.0,True
9966,1,PLC,1,2018,1,2018,12,33,10,[5],es_2487,5.0,True
9967,1,PLC,1,2018,1,2018,12,33,10,[5],es_2489,5.0,True
9968,1,PLC,1,2018,1,2018,24,30,10,[5],es_2090,5.0,True
9969,1,PLC,1,2018,1,2018,16,36,10,[5],es_2502,5.0,True
9970,1,PLC,1,2018,1,2018,24,21,10,[5],es_2503,5.0,True
9971,1,PLC,1,2018,1,2018,16,36,10,[5],es_2505,5.0,True
9972,1,PLC,1,2018,1,2018,24,24,10,[5],es_2097,5.0,True
9973,1,PLC,1,2018,1,2018,24,30,10,[5],es_2100,5.0,True
9974,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,3,[0],es_1832,0.0,False
9975,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,19,35,10,[5],es_2140,5.0,True
9976,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_573,0.0,False
9977,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,10,33,8,[5],es_2187,5.0,True
9979,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_1924,0.0,False
9980,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_2250,0.0,False
9981,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,7,0,0,[0],es_2252,0.0,False
9982,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,23,32,6,[5],es_2254,5.0,True
9983,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_2276,0.0,False
9984,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,15,29,7,[5],es_1410,5.0,True
9985,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,24,34,10,[5],es_1954,5.0,True
9986,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,11,0,0,[0],es_890,0.0,False
9987,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_643,0.0,False
9988,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,21,29,6,[5],es_2365,5.0,True
9989,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_1714,0.0,False
9990,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_2382,0.0,False
9991,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,16,30,6,[5],es_1729,5.0,True
9992,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,17,35,10,[5],es_2392,5.0,True
9993,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,2018,22,8,8,[0],es_2394,0.0,True
9994,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_2045,0.0,False
9995,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,24,34,10,[5],es_2049,5.0,True
9996,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,15,35,10,[5],es_1804,5.0,True
9997,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,11,35,10,[5],es_2452,5.0,True
9998,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,13,26,0,[0],es_2075,0.0,False
9999,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,21,34,8,[5],es_2467,5.0,True
10000,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,1,2018,11,32,10,[4],es_2081,4.0,True
10001,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_2487,0.0,False
10002,1,INTRODUCCION A LA ENERGIA FOTOVOLTAICA,1,2018,0,0,0,0,0,[0],es_2502,0.0,False
10003,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,1,0,0,[0],es_474,0.0,False
10004,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,1,0,0,[0],es_1510,0.0,False
10005,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1811,0.0,False
10006,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1832,0.0,False
10007,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,3,0,0,[0],es_2140,0.0,False
10008,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1584,0.0,False
10009,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,5,0,0,[0],es_1862,0.0,False
10010,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_573,0.0,False
10011,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,1,2018,17,20,10,[4],es_2187,4.0,True
10012,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1600,0.0,False
10014,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1261,0.0,False
10015,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1924,0.0,False
10016,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,18,0,0,[0],es_2254,0.0,False
10017,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1954,0.0,False
10018,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1962,0.0,False
10019,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_631,0.0,False
10021,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_643,0.0,False
10022,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,15,0,0,[0],es_2365,0.0,False
10023,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,16,0,0,[0],es_2013,0.0,False
10025,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1422,0.0,False
10026,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_784,0.0,False
10027,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_1729,0.0,False
10028,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_2392,0.0,False
10029,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,0,0,0,[0],es_2049,0.0,False
10030,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,1,2018,23,26,10,[5],es_2467,5.0,True
10031,1,PLANIFICACION DE SISTEMAS ELECTRICOS,1,2018,0,0,11,0,0,[0],es_1784,0.0,False
10073,1,MANTENIMIENTO INDUSTRIAL,1,2018,0,0,0,0,0,[0],es_1113,0.0,False
10074,1,MANTENIMIENTO INDUSTRIAL,1,2018,0,0,0,0,0,[0],es_1208,0.0,False
10075,1,MANTENIMIENTO INDUSTRIAL,1,2018,1,2018,24,33,10,[5],es_1842,5.0,True
10076,1,MANTENIMIENTO INDUSTRIAL,1,2018,0,0,0,0,0,[0],es_1866,0.0,False
10077,1,MANTENIMIENTO INDUSTRIAL,1,2018,1,2018,22,33,8,[5],es_1867,5.0,True
10078,1,MANTENIMIENTO INDUSTRIAL,1,2018,0,0,0,0,0,[0],es_1875,0.0,False
10079,1,MANTENIMIENTO INDUSTRIAL,1,2018,1,2018,22,31,6,[5],es_1761,5.0,True
10080,1,MANTENIMIENTO INDUSTRIAL,1,2018,0,0,0,0,0,[0],es_1771,0.0,False
10082,1,GESTION DE PROYECTOS,1,2018,1,2018,18,28,7,[4],es_1569,4.0,True
10084,1,GESTION DE PROYECTOS,1,2018,1,2018,18,29,7,[5],es_1878,5.0,True
10085,1,GESTION DE PROYECTOS,1,2018,1,2018,13,33,7,[5],es_1643,5.0,True
10086,1,GESTION DE PROYECTOS,1,2018,1,2018,18,33,7,[5],es_1673,5.0,True
10088,1,GESTION DE PROYECTOS,1,2018,1,2017,14,27,7,[5],es_1703,5.0,True
10089,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,0,2018,19,20,10,[0],es_290,0.0,True
10090,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,0,0,0,0,0,[0],es_1818,0.0,False
10091,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,0,2018,13,23,10,[0],es_1821,0.0,True
10093,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,0,0,0,0,0,[0],es_1833,0.0,False
10094,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,0,2018,10,24,8,[0],es_1573,0.0,True
10095,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,19,28,10,[5],es_2155,5.0,True
10096,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,21,29,10,[5],es_2158,5.0,True
10097,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,0,0,0,0,0,[0],es_1867,0.0,False
10098,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,24,36,10,[5],es_2172,5.0,True
10099,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,0,19,25,7,[3],es_1878,3.0,False
10100,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,24,36,10,[5],es_2110,5.0,True
10101,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,23,30,10,[5],es_2181,5.0,True
10102,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,0,0,0,0,0,[0],es_1075,0.0,False
10103,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,20,23,10,[5],es_2199,5.0,True
10104,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,20,18,9,[3],es_2204,3.0,True
10105,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,24,22,10,[5],es_2228,5.0,True
10106,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,0,0,0,0,0,[0],es_2237,0.0,False
10107,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,24,34,10,[5],es_1934,5.0,True
10108,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,19,23,10,[4],es_2277,4.0,True
10109,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,1,2018,23,31,10,[5],es_2283,5.0,True
10110,1,ESTRATEGIAS Y TECNICAS DE NEGOCIACION,1,2018,0,0,13,0,0,[0],es_1957,0.0,False
